objid,ra,raerr,dec,decerr,type,clean,mode,psfmag_u,psfmagErr_u,psfmag_g,psfmagErr_g,psfmag_r,psfmagErr_r,psfmag_i,psfmagErr_i,psfmag_z,psfmagErr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,petroRad_r,specObjID,bestObjID,Sourcetype,class,subclass,z,zerr,zwarning,mjd,plate,fiberID
1237648705122140311,202.038072283119,0.0155666169276943,0.509923313916684,0.0135406366837377,6,1,1,21.0799,0.07093518,20.85759,0.04120064,20.37303,0.03536621,20.83967,0.09879842,20.15494,0.1125053,0.1171744,0.09130147,0.06316193,0.04693609,0.03491183,1.293016,4560135509695766528,1237648705122140311,QSO,GALAXY,STARBURST,0.3208568,9.600458E-06,0,55599,4050,876
1237651190282125708,127.298908415986,0.0790699056153092,47.6980774882426,0.0775415064102173,6,1,1,21.9296,0.1769142,22.17758,0.1033115,21.79906,0.1008054,22.16507,0.1789727,22.53695,0.6566502,0.175363,0.1366416,0.09452805,0.07024447,0.05224898,1.313969,8239349379443433472,1237651190282125708,SEQUELS_TARGET,GALAXY,null,0.3319765,1.411402E-05,0,56990,7318,50
1237651272964505804,137.9872733657,0.0364149107934194,58.7408809987137,0.0362529119870751,6,1,1,21.22405,0.108424,21.09982,0.04372628,20.67152,0.04581279,21.25025,0.1003357,20.93571,0.3250181,0.152774,0.1190404,0.08235162,0.06119609,0.04551864,1.702699,9230286439442259968,1237651272964505804,QSO,GALAXY,STARBURST,0.2820796,1.233017E-05,0,57374,8198,578
1237651274029006983,115.848114898276,0.0545036128597891,42.5565654335235,0.0488441356674295,6,1,1,23.85606,1.875263,22.09116,0.083253,21.54749,0.07529055,21.94178,0.2227132,21.20811,0.259174,0.2373038,0.1849055,0.1279168,0.09505586,0.0707041,1.262662,9333926405308653568,1237651274029006983,QSO,GALAXY,STARFORMING,0.1413018,3.598364E-05,0,57364,8290,786
1237651533875380304,138.04741048441,0.0672830831385235,57.8044592453347,0.0678775914325899,6,1,1,22.85231,0.5150599,22.50154,0.1440436,21.42882,0.08634887,21.84579,0.2408931,21.54435,0.6661927,0.1189567,0.09269024,0.06412268,0.04765002,0.03544286,1.425701,9230236136785289216,1237651533875380304,QSO,GALAXY,null,0.2969073,3.194638E-05,0,57374,8198,395
1237652600649023571,344.495327739661,0.0121421692606702,-8.62437973578095,0.0122977410589646,6,1,1,20.25312,0.05268917,19.9123,0.02568814,19.52042,0.02380344,19.76181,0.03149664,19.32031,0.06736265,0.1503664,0.1171645,0.08105383,0.06023169,0.04480131,1.679614,815310449800144896,1237652600649023571,SERENDIPITY_DISTANT,GALAXY,STARBURST,0.3080631,9.542159E-06,0,52254,724,578
1237652900238590146,63.0388359806895,0.00837486180489179,-5.67528293159993,0.00837901033079492,6,1,1,19.24653,0.02917874,19.18418,0.01630285,19.30096,0.02115562,19.51937,0.02765862,19.47514,0.08756965,0.3105698,0.2419939,0.1674102,0.1244038,0.09253354,1.255755,523548161650747392,1237652900238590146,HOT_STD,QSO,null,0.2697714,0.0001651185,4,51910,465,17
1237653613718864127,131.682186769187,0.0347805965149269,49.3812433026353,0.0347613847476061,6,1,1,21.93056,0.188363,21.9131,0.07288021,21.23074,0.0579858,21.49906,0.124343,21.05185,0.4117011,0.09342334,0.07279482,0.05035913,0.03742223,0.02783526,1.234503,8231469180412469248,1237653613718864127,SEQUELS_TARGET,GALAXY,STARBURST,0.2618031,9.0801E-06,0,57038,7311,54
1237656569185829053,312.524809737732,0.0630640135770378,0.55923382106896,0.0574352696612803,3,0,1,22.86489,3.142809,21.90427,3.566695,21.56289,6.552013,24.16076,1.627973,21.38627,6.521591,0.3766395,0.293475,0.2030246,0.1508691,0.1122189,2.969708,1150823403888863232,1237656569185829053,NONLEGACY,GALAXY,STARBURST,0.2004136,4.098717E-05,0,52524,1022,559
1237657190909149450,8.93830739357958,0.0270335365733482,-0.0939667779393782,0.0225522262867641,6,1,1,21.92046,0.1477957,21.66047,0.05464552,21.05387,0.04137288,22.08724,0.1315817,21.11326,0.2347328,0.09364514,0.07296766,0.05047869,0.03751108,0.02790135,1.187002,8858667720876466176,1237657190909149450,QSO,GALAXY,STARBURST,0.3269543,1.122587E-05,0,57006,7868,317
1237657590858514905,178.01406608529,0.0311715568640056,55.0949979572866,0.0290159710667488,6,1,1,22.11836,0.2292969,21.74612,0.05945164,21.10692,0.05535363,21.50204,0.09875138,21.54815,0.4608653,0.05028595,0.03918248,0.02710626,0.02014285,0.01498258,1.274218,9266164879185649664,1237657590858514905,QSO,GALAXY,null,0.1784051,1.12243E-05,0,57430,8230,31
1237657608040808915,137.527695562648,0.0503244366684291,46.9540308750388,0.0505643690433804,6,1,1,22.23875,0.2822398,21.8854,0.07639823,21.18839,0.06565087,21.69226,0.1403265,20.7959,0.2803348,0.06568571,0.05118186,0.03540737,0.02631147,0.0195709,2.000375,8234923295385821184,1237657608040808915,SEQUELS_TARGET,GALAXY,STARBURST,0.3501398,2.183348E-05,0,56990,7314,332
1237657771242619139,137.5101183056,0.0144226363707359,47.2132952424249,0.0144247529777407,6,1,1,20.74873,0.07047917,20.53184,0.03223092,20.10206,0.04119096,20.4134,0.1135001,20.21787,0.1984957,0.06892109,0.05370285,0.03715138,0.02760746,0.02053488,1.406732,8234925219531169792,1237657771242619139,SEQUELS_TARGET,GALAXY,null,0.2974623,1.195995E-05,0,56990,7314,339
1237657856603849048,158.418554440304,0.0685119706925607,49.2177642261442,0.0705298266686873,6,1,1,22.85658,0.3389823,22.23604,0.09513439,21.40639,0.07747109,21.6695,0.1161897,21.42072,0.3339514,0.03081632,0.02401187,0.0166113,0.01234398,0.00918165,1.638134,8317178310820864000,1237657856603849048,SEQUELS_TARGET,GALAXY,null,0.2477907,3.061109E-05,0,57038,7387,566
1237658205043556446,168.031154317155,0.00600784271246992,49.0158295538416,0.0058330350478531,6,1,1,20.30957,0.05391788,19.80952,0.01828405,19.30968,0.02297843,19.68679,0.02372871,18.93259,0.04020021,0.07611615,0.05930919,0.04102982,0.03048956,0.02267863,1.262003,8325109914386014208,1237658205043556446,SEQUELS_TARGET,QSO,STARBURST BROADLINE,0.3177125,2.768248E-05,0,57131,7394,749
1237658299000291650,165.604911705208,0.060479840093204,6.81574498775844,0.0530932368195387,6,1,1,23.82721,0.838418,22.37216,0.1160067,21.31359,0.06410572,21.64711,0.1160758,21.0665,0.2931968,0.1296612,0.1010311,0.06989287,0.05193789,0.03863225,1.589293,5466410173399539712,1237658299000291650,QSO,GALAXY,STARBURST,0.2218874,1.404826E-05,0,55926,4855,604
1237658609292149064,184.006270140232,0.0117379869319221,57.5778452552465,0.0119224784738145,6,1,1,20.57176,0.05436717,20.39964,0.02133624,19.78206,0.02232512,20.78152,0.05334649,19.88545,0.07714666,0.06735192,0.05248016,0.03630553,0.0269789,0.02006735,1.455194,1479608175744280576,1237658609292149064,SERENDIPITY_DISTANT,GALAXY,null,0.2868655,1.131255E-05,0,53050,1314,639
1237658612518289506,170.910053149106,0.0131294775539637,48.901139172734,0.0119054054084644,6,0,1,20.49038,0.05908778,19.92923,0.03311365,19.43466,0.02429269,19.69332,0.02997605,19.39761,0.06695633,0.05798366,0.04518047,0.03125564,0.02322629,0.0172761,2.034983,7526810309610151936,1237658612518289506,QSO,GALAXY,STARBURST,0.2954242,1.070529E-05,0,56412,6685,616
1237658613590196523,164.271370294188,0.125751058067393,48.6771423619852,0.0866687338732,3,1,1,23.63712,0.8228986,22.1496,0.113007,21.61146,0.0856604,21.82026,0.1427541,22.17913,0.6244324,0.07332426,0.05713376,0.03952487,0.02937122,0.02184679,2.437448,8309318996924014592,1237658613590196523,SEQUELS_TARGET,GALAXY,null,0.2949669,4.946024E-05,0,56753,7380,646
1237658802035818771,176.307224535341,0.0695730381264777,54.7873459011563,0.059572990881281,6,1,1,22.17267,0.2163361,22.42126,0.1151162,21.83412,0.09192005,22.09815,0.1585829,23.8945,0.4672818,0.04755168,0.03705195,0.02563237,0.0190476,0.01416791,2.016915,9266227001592619008,1237658802035818771,QSO,GALAXY,STARBURST,0.228199,1.37378E-05,0,57430,8230,257
1237659326019535033,222.262221098181,0.0596372828160803,54.4146406814348,0.0597771110990306,6,1,1,23.75218,0.811366,22.84139,0.3243707,22.39964,0.3831658,23.29467,0.9218671,22.52108,0.7417471,0.05449093,0.04245897,0.02937292,0.02182722,0.01623544,0.8354495,1309553577831720960,1237659326019535033,GALAXY,GALAXY,null,0.1485068,1.638309E-05,0,52669,1163,480
1237660413189685547,144.395197603161,0.0147541771930842,8.43928697799229,0.014104902890619,6,1,1,21.49755,0.09673887,21.15284,0.04044206,20.33941,0.03401802,21.32215,0.1054837,20.32944,0.1756544,0.1791609,0.1396009,0.09657528,0.07176579,0.05338056,1.135391,1468203490428872704,1237660413189685547,SERENDIPITY_DISTANT,GALAXY,STARBURST,0.273559,7.536727E-06,0,52993,1304,109
1237661069248627100,150.78371568578,0.0219574694201202,12.2136892839837,0.0215684819411413,6,1,1,22.24019,0.1396252,21.86734,0.05460154,21.53049,0.05325574,22.33516,0.1503195,21.36766,0.2523342,0.1643001,0.1280216,0.08856472,0.06581308,0.04895284,0.9801621,5998867921543077888,1237661069248627100,QSO,GALAXY,STARFORMING,0.3096857,8.700873E-06,0,55982,5328,266
1237661360765730849,216.023845906303,0.00469200386809732,42.2795292922181,0.00461966200482621,6,1,1,19.29701,0.02322294,19.09946,0.0236473,18.33575,0.02419855,18.76324,0.01793591,19.45383,0.06007243,0.04461719,0.03476541,0.02405055,0.01787214,0.01329359,1.479689,1570696937894602752,1237661360765730849,QSO,GALAXY,STARBURST,0.1848163,8.883068E-06,0,52825,1395,242
1237648720690348183,171.972921907804,0.0102669248137004,-0.556781768774553,0.00956307886242585,6,1,1,19.80769,0.02867239,19.82536,0.02609263,19.98209,0.02266912,20.20094,0.03001411,20.46128,0.1232364,0.1169946,0.09116142,0.06306504,0.04686409,0.03485827,1.300463,316422431122155520,1237648720690348183,SERENDIPITY_DISTANT,GALAXY,null,0.1409269,5.052551,4,51614,281,162
1237651250942640579,118.31557274972,0.0176354645393661,40.2471885991843,0.0179455582478994,6,1,1,21.26224,0.1113062,21.08612,0.03674765,20.16234,0.02830678,20.48206,0.04110612,21.72584,0.4127093,0.2686546,0.2093338,0.1448162,0.1076139,0.08004499,1.464005,489806348347795456,1237651250942640579,SERENDIPITY_DISTANT,GALAXY,null,0.1568731,1.675417E-05,0,51882,435,145
1237651251478790767,116.84813316608,0.0210516764807518,39.1308820148582,0.0210773205669846,6,1,1,22.46192,0.2117962,20.67574,0.03767188,20.56649,0.06468995,20.98017,0.1732313,22.82654,1.190112,0.2034285,0.1585101,0.1096566,0.08148659,0.06061105,1.710613,4132270453354897408,1237651251478790767,QSO,GALAXY,null,0.1715092,7.311399E-05,0,55480,3670,792
1237651538718884005,220.086394309696,0.00842945971837165,63.0727706402616,0.00827343005238557,6,1,1,21.38461,0.1105112,19.58521,0.02986305,19.53525,0.05633878,19.77896,0.08759687,20.76522,1.038231,0.07434592,0.05792983,0.04007559,0.02978046,0.02215119,1.266611,8020926442253557760,1237651538718884005,QSO,GALAXY,null,0.1153846,0.0002180238,4,56720,7124,56
1237654601018704067,132.169590841773,0.0198409133698387,2.72827759178412,0.0186934421637105,6,1,1,21.32332,0.09560644,20.81828,0.03291238,20.25551,0.02702455,20.59774,0.0718891,20.21595,0.1803913,0.1351494,0.1053075,0.07285123,0.05413627,0.04026744,1.569605,4293224662882557952,1237654601018704067,QSO,GALAXY,STARBURST,0.2856517,9.782154E-06,0,55532,3813,612
1237655373039927410,253.268707512406,0.031798730428873,33.6604821666039,0.0317819051239119,6,1,1,23.24418,0.3877438,21.1901,0.05401176,20.7579,0.05928686,21.31086,0.08855925,20.28355,0.1669271,0.1045107,0.081434,0.05633566,0.04186343,0.03113871,1.435173,5850180411829755904,1237655373039927410,QSO,GALAXY,null,0.1394793,2.091614E-05,0,55831,5196,16
1237657628442820643,143.284253392709,0.0349839321767396,43.310037057295,0.0314417579514814,6,0,1,22.79791,0.3033819,21.91312,0.09230943,20.5311,0.06440901,20.89462,0.04874858,22.82694,1.237639,0.07864642,0.06128076,0.04239375,0.0315031,0.02343252,1.501925,9328213337589129216,1237657628442820643,QSO,GALAXY,STARFORMING,0.1487191,3.179664E-05,0,57048,8285,482
1237657628980216292,144.522937028087,0.0297822123925624,44.3335068068566,0.0266979960462386,6,1,1,21.64108,0.09491766,21.4908,0.03908409,21.53231,0.05278315,22.04284,0.1999355,21.98134,0.3506914,0.06633678,0.05168917,0.03575833,0.02657227,0.01976489,0.9682191,9328258967321681920,1237657628980216292,QSO,QSO,null,0.1172101,8.236441E-05,4,57048,8285,648
1237657855531942150,165.054552804119,0.0273709468426118,49.7053558425392,0.0221816646675886,6,1,1,21.3096,0.09624021,21.03148,0.04549213,20.66368,0.03523509,20.92881,0.06316371,20.46847,0.1646159,0.04991045,0.03888988,0.02690384,0.01999244,0.0148707,1.536157,8309361328121683968,1237657855531942150,SEQUELS_TARGET,GALAXY,STARBURST,0.2773614,1.10565E-05,0,56753,7380,800
1237657878078751164,122.070447319653,0.016878696782149,28.2419830692386,0.0168314993722489,6,1,1,20.72646,0.0592992,20.64585,0.03360889,20.19664,0.0269021,20.69817,0.05263167,20.07229,0.1149777,0.1526303,0.1189285,0.08227418,0.06113853,0.04547584,1.504447,1047146880670132224,1237657878078751164,SERENDIPITY_DISTANT,GALAXY,null,0.326119,9.975267E-06,0,52618,930,218
1237658205056139868,211.545397788619,0.0384660410238643,47.0817424791537,0.0398894888113451,6,1,1,23.02999,0.3768028,21.24012,0.03978637,21.23991,0.07022986,21.44246,0.1201301,21.3307,0.3169937,0.07345784,0.05723785,0.03959688,0.02942473,0.02188659,1.444565,7600081213974355968,1237658205056139868,QSO,GALAXY,null,0.2454736,2.630058E-05,0,56367,6750,934
1237658613592621214,172.543111641613,0.0282698078035182,49.9197991434437,0.028524087462571,6,1,1,21.87782,0.1702322,21.27181,0.0461089,20.7887,0.04101737,21.00643,0.06491686,20.72197,0.1776281,0.06368934,0.04962631,0.03433125,0.0255118,0.01897609,1.594164,8331805665371594752,1237658613592621214,SEQUELS_TARGET,GALAXY,STARBURST,0.2784968,1.394463E-05,0,57134,7400,532
1237658801498095953,173.271620093342,0.0278256668334677,54.0255769016972,0.0228137273439667,6,1,1,22.00698,0.1560615,21.25701,0.0415253,20.89316,0.04168161,21.23613,0.06874919,20.43243,0.1456691,0.05050715,0.03935483,0.02722549,0.02023146,0.01504849,1.275956,7541539371150712832,1237658801498095953,QSO,GALAXY,null,0.3459699,1.70649E-05,0,56637,6698,952
1237658802568298599,159.595088606443,0.08400624426842,52.6985727770239,0.0877219177923462,6,1,1,22.10375,0.2131483,22.4546,0.1410052,22.68307,0.2117503,23.09195,0.3537884,22.72242,0.6362961,0.06726742,0.05241432,0.03625998,0.02694505,0.02004217,2.969718,9202048781834493952,1237658802568298599,QSO,GALAXY,STARFORMING,0.3512506,1.174442E-05,0,57375,8173,250
1237658803104710892,157.822593234115,0.0679295616780195,52.7390332877738,0.0709009683451733,6,0,1,22.14474,0.2359126,21.88902,0.1678686,21.85428,0.237928,22.08473,0.3457678,22.39942,1.159197,0.06314489,0.04920207,0.03403776,0.0252937,0.01881387,1.358082,9202102932782161920,1237658803104710892,QSO,GALAXY,STARBURST,0.1821224,9.05941E-06,0,57375,8173,447
1237660634926416149,171.837511009547,0.0886293509477164,46.1784720612507,0.079222843286657,6,1,1,22.01468,0.1878584,22.39851,0.109404,21.78411,0.1033894,23.65815,0.6331903,21.72602,0.4840163,0.07296254,0.05685192,0.03932989,0.02922633,0.02173902,1.510673,8329548636955320320,1237660634926416149,SEQUELS_TARGET,GALAXY,null,0.322252,1.503761E-05,0,56781,7398,513
1237660636001534368,176.114269883532,0.040602716343846,47.5647929899119,0.0353666074071603,6,1,1,22.37318,0.3855149,21.40571,0.05212829,20.91572,0.04800953,21.14005,0.08017894,20.61047,0.2256525,0.0940939,0.07331733,0.05072059,0.03769083,0.02803506,1.579205,8334135525075034112,1237660636001534368,SEQUELS_TARGET,GALAXY,null,0.3145097,1.22385E-05,0,56810,7402,816
1237661063872709047,134.486282604551,0.0178569219806255,7.01447358391335,0.0198103086827358,6,1,1,21.46078,0.1023523,21.08976,0.04558837,20.32235,0.02972972,21.19576,0.07944028,20.17667,0.1096936,0.313503,0.2442794,0.1689914,0.1255787,0.09340748,1.543198,1341045515080460288,1237661063872709047,SERENDIPITY_DISTANT,GALAXY,STARFORMING,0.2986861,9.180842E-06,0,52674,1191,359
1237661149769433280,200.648173382359,0.0888210193879923,47.8443913046544,0.0991802880079573,6,0,1,22.20891,0.2111147,22.02594,0.1550872,21.67652,0.2051116,21.98454,0.4249041,22.43258,1.058658,0.03810193,0.02968876,0.02053855,0.01526234,0.01135238,1.903094,8341847224737570816,1237661149769433280,SEQUELS_TARGET,GALAXY,STARBURST,0.1805475,1.966256E-05,0,56809,7409,199
1237661355926093851,160.331387195411,0.0266118816834641,43.6250685267457,0.0245337055376195,6,0,1,22.4349,0.2290299,22.58858,0.1132078,20.29195,0.03817951,21.77937,0.1273918,20.06894,0.1040553,0.0517072,0.0402899,0.02787237,0.02071216,0.01540604,2.239577,9410356208794050560,1237661355926093851,QSO,GALAXY,null,0.1582238,1.692077E-05,0,57451,8358,308
1237661358077640803,172.711577487344,0.0635612089840736,47.3221791913516,0.0492158467922453,6,1,1,22.34257,0.2191076,22.0289,0.08068781,21.61074,0.0678018,22.00884,0.1505926,21.63602,0.3903115,0.06693602,0.05215609,0.03608134,0.0268123,0.01994343,1.433004,8330617643527544832,1237661358077640803,SEQUELS_TARGET,GALAXY,null,0.3496649,1.537468E-05,0,57162,7399,306
1237661358614512055,172.611511176758,0.0289502744502283,47.7056414044183,0.0231406087576915,6,1,1,21.42468,0.1132345,21.17537,0.05119365,20.73151,0.03986991,21.19372,0.09226486,20.70672,0.2058595,0.07600933,0.05922595,0.04097224,0.03044677,0.0226468,1.547173,8330629738155450368,1237661358614512055,SEQUELS_TARGET,GALAXY,null,0.2952835,1.282884E-05,0,57162,7399,350
1237661360767762734,221.634630337547,0.0295329820826394,40.3886225388079,0.0280610717088527,6,1,1,22.2641,0.1856405,21.64475,0.05149513,21.02621,0.04364556,21.2704,0.07197183,20.89382,0.1980456,0.04441752,0.03460984,0.02394292,0.01779216,0.0132341,1.31875,9568084994284298240,1237661360767762734,QSO,GALAXY,STARBURST,0.1862161,1.280003E-05,0,57105,8498,682
1237661361841373540,221.810659427287,0.0389044939679878,41.1582703316653,0.0410663840632297,6,1,1,22.10202,0.1584824,21.93473,0.05802163,21.30026,0.05369836,21.94968,0.1324289,21.18439,0.3001567,0.05719522,0.04456613,0.03083064,0.02291047,0.01704118,1.326178,9568092690865692672,1237661361841373540,QSO,GALAXY,STARBURST,0.3367125,1.305107E-05,0,57105,8498,710
1237649920574292233,10.2263630757502,0.0231414351467056,15.5693516927718,0.021100164767581,6,1,1,21.57534,0.122946,20.89238,0.03426949,20.0187,0.03079304,21.03847,0.08499051,19.94952,0.08681297,0.2755671,0.21472,0.1485423,0.1103829,0.08210457,1.902981,471844176590301184,1237649920574292233,SERENDIPITY_MANUAL,GALAXY,STARBURST,0.2832319,9.767767E-06,0,51879,419,335
1237651274032611716,122.28461158468,0.0207062159083698,49.4715946050438,0.0220659691714876,6,1,1,21.205,0.1100679,20.98097,0.03907787,20.19973,0.02881019,20.42209,0.04880238,20.66266,0.2087358,0.1800875,0.140323,0.09707477,0.07213696,0.05365665,1.69903,8238250967360839680,1237651274032611716,SEQUELS_TARGET,GALAXY,STARBURST,0.2371445,6.989963E-06,0,56992,7317,150
1237651753456238674,140.663127958785,0.00577645339919034,1.45722340162773,0.00572387439896815,6,1,1,18.74549,0.03210581,18.77124,0.01855562,18.91178,0.01587933,19.15629,0.02403994,19.27241,0.07231781,0.1512302,0.1178376,0.0815195,0.06057772,0.0450587,1.18334,532571579020765184,1237651753456238674,SERENDIPITY_DISTANT,GALAXY,null,0.2191303,1.31645E-05,4,51929,473,76
1237654400766902907,186.060028440253,0.0735884495582578,65.9584421933422,0.0723276579065389,6,1,1,22.66145,0.2979716,22.06357,0.07762219,21.7321,0.085247,22.08853,0.1817256,22.36798,0.7070568,0.06738055,0.05250247,0.03632097,0.02699037,0.02007588,2.649192,8016533343544778752,1237654400766902907,QSO,GALAXY,null,0.2536542,1.985875E-05,0,56720,7120,458
1237654652569321836,138.516359203821,0.0383656604996806,49.9923126571782,0.0378858236984639,6,1,1,21.93487,0.1570223,21.76615,0.05957759,21.29166,0.05698273,21.94307,0.1338087,21.28217,0.2964943,0.06352301,0.0494967,0.03424159,0.02544517,0.01892653,1.195809,8214669467507990528,1237654652569321836,SEQUELS_TARGET,GALAXY,STARFORMING,0.2779448,1.042158E-05,0,57046,7296,377
1237654653643194627,138.033628213352,0.0121573789374111,50.8357311836345,0.0120153918541018,6,1,1,20.59531,0.05481977,20.44248,0.02470218,19.87103,0.02562487,20.54244,0.04682307,19.99885,0.08569285,0.05915091,0.04608999,0.03188484,0.02369385,0.01762388,1.531367,8214683486281244672,1237654653643194627,SEQUELS_TARGET,GALAXY,STARBURST,0.3275601,1.053588E-05,0,57046,7296,428
1237654653643260200,138.308672442278,0.0647360094031142,50.9324603751946,0.0638297086628769,6,1,1,22.11316,0.178686,21.94634,0.08302139,21.6531,0.1623738,21.97667,0.6051586,21.74544,0.908352,0.06551911,0.05105205,0.03531757,0.02624474,0.01952126,1.536603,8214674690188222464,1237654653643260200,SEQUELS_TARGET,GALAXY,null,0.2386775,1.927264E-05,0,57046,7296,396
1237656971300831545,10.1806606553183,0.439666624675007,-0.535018607335881,0.184338302817199,3,0,1,24.88719,0.9626517,22.81472,0.1535767,22.88687,0.194827,23.78582,0.4960625,22.68223,0.5934165,0.08391158,0.06538334,0.04523189,0.03361214,0.02500126,1.956519,4753623715060621312,1237656971300831545,ELG,GALAXY,null,0.1591762,2.894688E-05,0,55444,4222,270
1237657587096616988,37.7047032614261,0.0188586408316508,0.829718934576273,0.0190654655727955,3,1,1,21.48075,0.1260929,20.696,0.03434959,20.25858,0.02917831,21.03498,0.05999151,19.96194,0.1019369,0.09637763,0.07509679,0.05195161,0.03860562,0.02871549,1.778847,793884815559518208,1237657587096616988,NONLEGACY,GALAXY,STARBURST,0.2483293,9.585153E-06,0,52200,705,456
1237657775007334799,138.263210938614,0.0652129422978543,41.568385105458,0.0719383612532057,6,1,1,22.23522,0.1524655,22.5843,0.09003212,22.00873,0.08938519,22.30012,0.1754149,22.44187,0.5240179,0.09483435,0.07389428,0.05111972,0.03798743,0.02825567,2.841919,9341635631959220224,1237657775007334799,QSO,GALAXY,null,0.345578,1.313741E-05,0,57416,8297,160
1237658204509045076,176.328745958928,0.0365740284356374,49.6646161083889,0.0378510768463872,6,1,1,22.46124,0.1826102,22.28825,0.07819857,21.72393,0.0671422,22.06424,0.1234588,22.1045,0.4436852,0.08167727,0.06364238,0.0440275,0.03271715,0.02433555,1.158551,8331660529836728320,1237658204509045076,SEQUELS_TARGET,GALAXY,null,0.1488557,1.123119E-05,0,57134,7400,4
1237658801495474207,163.378428723621,0.00602615377140288,52.631355919818,0.00572620100869073,6,1,1,19.02476,0.02803692,18.93416,0.02821845,18.59033,0.02174089,19.04239,0.0175362,18.90897,0.04898025,0.06278797,0.04892396,0.03384537,0.02515074,0.01870753,1.635677,1137180665708570624,1237658801495474207,QSO,GALAXY,STARBURST,0.2525969,6.500777E-06,0,52649,1010,79
1237659119859925117,215.529414436195,0.0113094197766642,50.9658848259482,0.0111075935184083,6,1,1,20.48601,0.0670938,20.10693,0.02282399,19.36526,0.02451381,19.57907,0.02732443,20.29264,0.1613912,0.04916996,0.0383129,0.02650469,0.01969582,0.01465007,1.693595,7590827450042392576,1237659119859925117,WISE_BOSS_QSO,GALAXY,STARBURST,0.1813288,1.200646E-05,0,56415,6742,37
1237659133817454784,211.285239109399,0.0543897477736095,53.1908694778738,0.0555991531055261,3,0,1,21.96681,0.2152208,21.96407,0.3090492,21.58397,0.3865844,21.94671,0.8786305,22.82736,1.649229,0.03779479,0.02944944,0.02037299,0.01513931,0.01126087,1.35073,7912964016586072064,1237659133817454784,QSO_EBOSS_W3_ADM,GALAXY,STARBURST,0.1800023,1.083962E-05,0,56449,7028,507
1237660634928316610,178.081468809898,0.00783398551629455,46.7819523980668,0.00774779003285791,6,1,1,19.90672,0.0359597,19.56099,0.03940683,19.03144,0.02820149,19.73047,0.03555109,19.14237,0.05024822,0.1240615,0.09666785,0.06687437,0.04969482,0.03696382,1.504968,8333047008529981440,1237660634928316610,SEQUELS_TARGET,GALAXY,STARBURST,0.2778773,1.177049E-05,0,56808,7401,952
1237661355929370681,170.462718535174,0.0766792362870098,45.3709190690699,0.0777804716630258,6,0,1,21.39735,0.0929871,21.77201,0.06121968,20.34915,0.03710709,21.27781,0.08571178,20.19468,0.1406963,0.05456663,0.04251795,0.02941372,0.02185755,0.016258,1.852319,8327265776407912448,1237661355929370681,SEQUELS_TARGET,GALAXY,STARBURST,0.2771687,1.053149E-05,0,56809,7396,400
1237661357541949680,176.74193381122,0.0243123169344413,47.2327133284524,0.0234332795922947,6,1,1,21.22828,0.08333916,21.19431,0.03602365,20.74148,0.03959435,21.1181,0.06737852,21.11066,0.2527991,0.109331,0.08518999,0.05893404,0.04379431,0.03257492,1.378695,8332997255628824576,1237661357541949680,SEQUELS_TARGET,GALAXY,null,0.1593025,1.099078E-05,0,56808,7401,771
1237661385993945271,211.830867972494,0.0502517385762205,53.5219543492547,0.0484276148682471,6,1,1,22.25059,0.1936134,22.48864,0.1476782,21.59685,0.235148,21.87615,1.379514,21.5891,0.5441734,0.03917025,0.0305212,0.02111442,0.01569028,0.01167069,1.404663,7912969239266304000,1237661385993945271,QSO_EBOSS_W3_ADM,GALAXY,STARBURST,0.3597673,3.354514E-05,0,56449,7028,526
1237661386530882021,212.521866429609,0.0209287232587771,53.8438571281026,0.0215622408022231,6,1,1,21.45053,0.109818,20.95354,0.04017122,20.55553,0.04950717,20.823,0.0814211,20.35401,0.1377839,0.04975227,0.03876663,0.02681858,0.01992908,0.01482357,1.506286,7914099262442414080,1237661386530882021,QSO_EBOSS_W3_ADM,GALAXY,STARBURST,0.3353366,8.092551E-06,0,56455,7029,541
1237661387068932238,216.75289724937,0.0492923428519848,53.0496912865089,0.0534472883397207,6,0,1,21.80592,0.2174398,21.39611,0.309404,21.60648,0.9978226,22.89749,5.273454,22.82695,3.494169,0.04244606,0.03307368,0.02288022,0.01700246,0.0126467,1.242214,7914225431401701376,1237661387068932238,QSO_EBOSS_W3_ADM,GALAXY,STARFORMING,0.1210523,1.23743E-05,0,56455,7029,1000
1237661388145230010,225.644852158348,0.0332712991327754,50.7814421134153,0.0332960865213948,6,1,1,21.65429,0.125926,21.78121,0.0921344,21.29471,0.08106327,21.74209,0.1980959,21.40004,0.3465173,0.0812953,0.06334475,0.0438216,0.03256415,0.02422174,1.191624,9454340797593788416,1237661388145230010,QSO,GALAXY,STARBURST,0.3340482,1.991113E-05,0,57482,8397,579
1237661388682232349,226.427262406902,0.0363081354676724,50.9556119065245,0.0362911811025707,6,1,1,23.14534,0.9545389,22.2018,0.08025961,21.42525,0.05652987,21.74791,0.1065638,21.80181,0.3547431,0.07809646,0.06085223,0.04209729,0.0312828,0.02326866,1.448815,9454372683430993920,1237661388682232349,QSO,GALAXY,null,0.2151125,1.857813E-05,0,57482,8397,695
